mol_name,activity,potency
DECOY25234,Inactive,2
DECOY25235,Inactive,2
DECOY25236,Inactive,2
DECOY25237,Inactive,2
DECOY25238,Inactive,2
DECOY25239,Inactive,2
DECOY25240,Inactive,2
DECOY25241,Inactive,2
DECOY25242,Inactive,2
DECOY25243,Inactive,2
DECOY25244,Inactive,2
DECOY25245,Inactive,2
DECOY25246,Inactive,2
DECOY25247,Inactive,2
DECOY25248,Inactive,2
DECOY25249,Inactive,2
DECOY25250,Inactive,2
DECOY25251,Inactive,2
DECOY25252,Inactive,2
DECOY25253,Inactive,2
DECOY25254,Inactive,2
DECOY25255,Inactive,2
DECOY25256,Inactive,2
DECOY25257,Inactive,2
DECOY25258,Inactive,2
DECOY25259,Inactive,2
DECOY25260,Inactive,2
DECOY25261,Inactive,2
DECOY25262,Inactive,2
DECOY25263,Inactive,2
DECOY25264,Inactive,2
DECOY25265,Inactive,2
DECOY25266,Inactive,2
DECOY25267,Inactive,2
DECOY25268,Inactive,2
DECOY25269,Inactive,2
DECOY25270,Inactive,2
DECOY25271,Inactive,2
DECOY25272,Inactive,2
DECOY25273,Inactive,2
DECOY25274,Inactive,2
DECOY25275,Inactive,2
DECOY25276,Inactive,2
DECOY25277,Inactive,2
DECOY25278,Inactive,2
DECOY25279,Inactive,2
DECOY25280,Inactive,2
DECOY25281,Inactive,2
DECOY25282,Inactive,2
DECOY25283,Inactive,2
DECOY25284,Inactive,2
DECOY25285,Inactive,2
DECOY25286,Inactive,2
DECOY25287,Inactive,2
DECOY25288,Inactive,2
DECOY25289,Inactive,2
DECOY25290,Inactive,2
DECOY25291,Inactive,2
DECOY25292,Inactive,2
DECOY25293,Inactive,2
DECOY25294,Inactive,2
DECOY25295,Inactive,2
DECOY25296,Inactive,2
DECOY25297,Inactive,2
DECOY25298,Inactive,2
DECOY25299,Inactive,2
DECOY25300,Inactive,2
DECOY25301,Inactive,2
DECOY25302,Inactive,2
DECOY25303,Inactive,2
DECOY25304,Inactive,2
DECOY25305,Inactive,2
DECOY25306,Inactive,2
DECOY25307,Inactive,2
DECOY25308,Inactive,2
DECOY25309,Inactive,2
DECOY25310,Inactive,2
DECOY25311,Inactive,2
DECOY25312,Inactive,2
DECOY25313,Inactive,2
DECOY25314,Inactive,2
DECOY25315,Inactive,2
DECOY25316,Inactive,2
DECOY25317,Inactive,2
DECOY25318,Inactive,2
DECOY25319,Inactive,2
DECOY25320,Inactive,2
DECOY25321,Inactive,2
DECOY25322,Inactive,2
DECOY25323,Inactive,2
DECOY25324,Inactive,2
DECOY25325,Inactive,2
DECOY25326,Inactive,2
DECOY25327,Inactive,2
DECOY25328,Inactive,2
DECOY25329,Inactive,2
DECOY25330,Inactive,2
DECOY25331,Inactive,2
DECOY25332,Inactive,2
DECOY25333,Inactive,2
DECOY25334,Inactive,2
DECOY25335,Inactive,2
DECOY25336,Inactive,2
DECOY25337,Inactive,2
DECOY25338,Inactive,2
DECOY25339,Inactive,2
DECOY25340,Inactive,2
DECOY25341,Inactive,2
DECOY25342,Inactive,2
DECOY25343,Inactive,2
DECOY25344,Inactive,2
DECOY25345,Inactive,2
DECOY25346,Inactive,2
DECOY25347,Inactive,2
DECOY25348,Inactive,2
DECOY25349,Inactive,2
DECOY25350,Inactive,2
DECOY25351,Inactive,2
DECOY25352,Inactive,2
DECOY25353,Inactive,2
DECOY25354,Inactive,2
DECOY25355,Inactive,2
DECOY25356,Inactive,2
DECOY25357,Inactive,2
DECOY25358,Inactive,2
DECOY25359,Inactive,2
DECOY25360,Inactive,2
DECOY25361,Inactive,2
DECOY25362,Inactive,2
DECOY25363,Inactive,2
DECOY25364,Inactive,2
DECOY25365,Inactive,2
DECOY25366,Inactive,2
DECOY25367,Inactive,2
DECOY25368,Inactive,2
DECOY25369,Inactive,2
DECOY25370,Inactive,2
DECOY25371,Inactive,2
DECOY25372,Inactive,2
DECOY25373,Inactive,2
DECOY25374,Inactive,2
DECOY25375,Inactive,2
DECOY25376,Inactive,2
DECOY25377,Inactive,2
DECOY25378,Inactive,2
DECOY25379,Inactive,2
DECOY25380,Inactive,2
DECOY25381,Inactive,2
DECOY25382,Inactive,2
DECOY25383,Inactive,2
DECOY25384,Inactive,2
DECOY25385,Inactive,2
DECOY25386,Inactive,2
DECOY25387,Inactive,2
DECOY25388,Inactive,2
DECOY25389,Inactive,2
DECOY25390,Inactive,2
DECOY25391,Inactive,2
DECOY25392,Inactive,2
DECOY25393,Inactive,2
DECOY25394,Inactive,2
DECOY25395,Inactive,2
DECOY25396,Inactive,2
DECOY25397,Inactive,2
DECOY25398,Inactive,2
DECOY25399,Inactive,2
DECOY25400,Inactive,2
DECOY25401,Inactive,2
DECOY25402,Inactive,2
DECOY25403,Inactive,2
DECOY25404,Inactive,2
DECOY25405,Inactive,2
DECOY25406,Inactive,2
DECOY25407,Inactive,2
DECOY25408,Inactive,2
DECOY25409,Inactive,2
DECOY25410,Inactive,2
DECOY25411,Inactive,2
DECOY25412,Inactive,2
DECOY25413,Inactive,2
DECOY25414,Inactive,2
DECOY25415,Inactive,2
DECOY25416,Inactive,2
DECOY25417,Inactive,2
DECOY25418,Inactive,2
DECOY25419,Inactive,2
DECOY25420,Inactive,2
DECOY25421,Inactive,2
DECOY25422,Inactive,2
DECOY25423,Inactive,2
DECOY25424,Inactive,2
DECOY25425,Inactive,2
DECOY25426,Inactive,2
DECOY25427,Inactive,2
DECOY25428,Inactive,2
DECOY25429,Inactive,2
DECOY25430,Inactive,2
DECOY25431,Inactive,2
DECOY25432,Inactive,2
DECOY25433,Inactive,2
DECOY25434,Inactive,2
DECOY25435,Inactive,2
DECOY25436,Inactive,2
DECOY25437,Inactive,2
DECOY25438,Inactive,2
DECOY25439,Inactive,2
DECOY25440,Inactive,2
DECOY25441,Inactive,2
DECOY25442,Inactive,2
DECOY25443,Inactive,2
DECOY25444,Inactive,2
DECOY25445,Inactive,2
DECOY25446,Inactive,2
DECOY25447,Inactive,2
DECOY25448,Inactive,2
DECOY25449,Inactive,2
DECOY25450,Inactive,2
DECOY25451,Inactive,2
DECOY25452,Inactive,2
DECOY25453,Inactive,2
DECOY25454,Inactive,2
DECOY25455,Inactive,2
DECOY25456,Inactive,2
DECOY25457,Inactive,2
DECOY25458,Inactive,2
DECOY25459,Inactive,2
DECOY25460,Inactive,2
DECOY25461,Inactive,2
DECOY25462,Inactive,2
DECOY25463,Inactive,2
DECOY25464,Inactive,2
DECOY25465,Inactive,2
DECOY25466,Inactive,2
DECOY25467,Inactive,2
DECOY25468,Inactive,2
DECOY25469,Inactive,2
DECOY25470,Inactive,2
DECOY25471,Inactive,2
DECOY25472,Inactive,2
DECOY25473,Inactive,2
DECOY25474,Inactive,2
DECOY25475,Inactive,2
DECOY25476,Inactive,2
DECOY25477,Inactive,2
DECOY25478,Inactive,2
DECOY25479,Inactive,2
DECOY25480,Inactive,2
DECOY25481,Inactive,2
DECOY25482,Inactive,2
DECOY25483,Inactive,2
DECOY25484,Inactive,2
DECOY25485,Inactive,2
DECOY25486,Inactive,2
DECOY25487,Inactive,2
DECOY25488,Inactive,2
DECOY25489,Inactive,2
DECOY25490,Inactive,2
DECOY25491,Inactive,2
DECOY25492,Inactive,2
DECOY25493,Inactive,2
DECOY25494,Inactive,2
DECOY25495,Inactive,2
DECOY25496,Inactive,2
DECOY25497,Inactive,2
DECOY25498,Inactive,2
DECOY25499,Inactive,2
DECOY25500,Inactive,2
DECOY25501,Inactive,2
DECOY25502,Inactive,2
DECOY25503,Inactive,2
DECOY25504,Inactive,2
DECOY25505,Inactive,2
DECOY25506,Inactive,2
DECOY25507,Inactive,2
DECOY25508,Inactive,2
DECOY25509,Inactive,2
DECOY25510,Inactive,2
DECOY25511,Inactive,2
DECOY25512,Inactive,2
DECOY25513,Inactive,2
DECOY25514,Inactive,2
DECOY25515,Inactive,2
DECOY25516,Inactive,2
DECOY25517,Inactive,2
DECOY25518,Inactive,2
DECOY25519,Inactive,2
DECOY25520,Inactive,2
DECOY25521,Inactive,2
DECOY25522,Inactive,2
DECOY25523,Inactive,2
DECOY25524,Inactive,2
DECOY25525,Inactive,2
DECOY25526,Inactive,2
DECOY25527,Inactive,2
DECOY25528,Inactive,2
DECOY25529,Inactive,2
DECOY25530,Inactive,2
DECOY25531,Inactive,2
DECOY25532,Inactive,2
DECOY25533,Inactive,2
DECOY25534,Inactive,2
DECOY25535,Inactive,2
DECOY25536,Inactive,2
DECOY25537,Inactive,2
DECOY25538,Inactive,2
DECOY25539,Inactive,2
DECOY25540,Inactive,2
DECOY25541,Inactive,2
DECOY25542,Inactive,2
DECOY25543,Inactive,2
DECOY25544,Inactive,2
DECOY25545,Inactive,2
DECOY25546,Inactive,2
DECOY25547,Inactive,2
DECOY25548,Inactive,2
DECOY25549,Inactive,2
DECOY25550,Inactive,2
DECOY25551,Inactive,2
DECOY25552,Inactive,2
DECOY25553,Inactive,2
DECOY25554,Inactive,2
DECOY25555,Inactive,2
DECOY25556,Inactive,2
DECOY25557,Inactive,2
DECOY25558,Inactive,2
DECOY25559,Inactive,2
DECOY25560,Inactive,2
DECOY25561,Inactive,2
DECOY25562,Inactive,2
DECOY25563,Inactive,2
DECOY25564,Inactive,2
DECOY25565,Inactive,2
DECOY25566,Inactive,2
DECOY25567,Inactive,2
DECOY25568,Inactive,2
DECOY25569,Inactive,2
DECOY25570,Inactive,2
DECOY25571,Inactive,2
DECOY25572,Inactive,2
DECOY25573,Inactive,2
DECOY25574,Inactive,2
DECOY25575,Inactive,2
DECOY25576,Inactive,2
DECOY25577,Inactive,2
DECOY25578,Inactive,2
DECOY25579,Inactive,2
DECOY25580,Inactive,2
DECOY25581,Inactive,2
DECOY25582,Inactive,2
DECOY25583,Inactive,2
DECOY25584,Inactive,2
DECOY25585,Inactive,2
DECOY25586,Inactive,2
DECOY25587,Inactive,2
DECOY25588,Inactive,2
DECOY25589,Inactive,2
DECOY25590,Inactive,2
DECOY25591,Inactive,2
DECOY25592,Inactive,2
DECOY25593,Inactive,2
DECOY25594,Inactive,2
DECOY25595,Inactive,2
DECOY25596,Inactive,2
DECOY25597,Inactive,2
DECOY25598,Inactive,2
DECOY25599,Inactive,2
DECOY25600,Inactive,2
DECOY25601,Inactive,2
DECOY25602,Inactive,2
DECOY25603,Inactive,2
DECOY25604,Inactive,2
DECOY25605,Inactive,2
DECOY25606,Inactive,2
DECOY25607,Inactive,2
DECOY25608,Inactive,2
DECOY25609,Inactive,2
DECOY25610,Inactive,2
DECOY25611,Inactive,2
DECOY25612,Inactive,2
DECOY25613,Inactive,2
DECOY25614,Inactive,2
DECOY25615,Inactive,2
DECOY25616,Inactive,2
DECOY25617,Inactive,2
DECOY25618,Inactive,2
DECOY25619,Inactive,2
DECOY25620,Inactive,2
DECOY25621,Inactive,2
DECOY25622,Inactive,2
DECOY25623,Inactive,2
DECOY25624,Inactive,2
DECOY25625,Inactive,2
DECOY25626,Inactive,2
DECOY25627,Inactive,2
DECOY25628,Inactive,2
DECOY25629,Inactive,2
DECOY25630,Inactive,2
DECOY25631,Inactive,2
DECOY25632,Inactive,2
DECOY25633,Inactive,2
DECOY25634,Inactive,2
DECOY25635,Inactive,2
DECOY25636,Inactive,2
DECOY25637,Inactive,2
DECOY25638,Inactive,2
DECOY25639,Inactive,2
DECOY25640,Inactive,2
DECOY25641,Inactive,2
DECOY25642,Inactive,2
DECOY25643,Inactive,2
DECOY25644,Inactive,2
DECOY25645,Inactive,2
DECOY25646,Inactive,2
DECOY25647,Inactive,2
DECOY25648,Inactive,2
DECOY25649,Inactive,2
DECOY25650,Inactive,2
DECOY25651,Inactive,2
DECOY25652,Inactive,2
DECOY25653,Inactive,2
DECOY25654,Inactive,2
DECOY25655,Inactive,2
DECOY25656,Inactive,2
DECOY25657,Inactive,2
DECOY25658,Inactive,2
DECOY25659,Inactive,2
DECOY25660,Inactive,2
DECOY25661,Inactive,2
DECOY25662,Inactive,2
DECOY25663,Inactive,2
DECOY25664,Inactive,2
DECOY25665,Inactive,2
DECOY25666,Inactive,2
DECOY25667,Inactive,2
DECOY25668,Inactive,2
DECOY25669,Inactive,2
DECOY25670,Inactive,2
DECOY25671,Inactive,2
DECOY25672,Inactive,2
DECOY25673,Inactive,2
DECOY25674,Inactive,2
DECOY25675,Inactive,2
DECOY25676,Inactive,2
DECOY25677,Inactive,2
DECOY25678,Inactive,2
DECOY25679,Inactive,2
DECOY25680,Inactive,2
DECOY25681,Inactive,2
DECOY25682,Inactive,2
DECOY25683,Inactive,2
DECOY25684,Inactive,2
DECOY25685,Inactive,2
DECOY25686,Inactive,2
DECOY25687,Inactive,2
DECOY25688,Inactive,2
DECOY25689,Inactive,2
DECOY25690,Inactive,2
DECOY25691,Inactive,2
DECOY25692,Inactive,2
DECOY25693,Inactive,2
DECOY25694,Inactive,2
DECOY25695,Inactive,2
DECOY25696,Inactive,2
DECOY25697,Inactive,2
DECOY25698,Inactive,2
DECOY25699,Inactive,2
DECOY25700,Inactive,2
DECOY25701,Inactive,2
DECOY25702,Inactive,2
DECOY25703,Inactive,2
DECOY25704,Inactive,2
DECOY25705,Inactive,2
DECOY25706,Inactive,2
DECOY25707,Inactive,2
DECOY25708,Inactive,2
DECOY25709,Inactive,2
DECOY25710,Inactive,2
DECOY25711,Inactive,2
DECOY25712,Inactive,2
DECOY25713,Inactive,2
DECOY25714,Inactive,2
DECOY25715,Inactive,2
DECOY25716,Inactive,2
DECOY25717,Inactive,2
DECOY25718,Inactive,2
DECOY25719,Inactive,2
DECOY25720,Inactive,2
DECOY25721,Inactive,2
DECOY25722,Inactive,2
DECOY25723,Inactive,2
DECOY25724,Inactive,2
DECOY25725,Inactive,2
DECOY25726,Inactive,2
DECOY25727,Inactive,2
DECOY25728,Inactive,2
DECOY25729,Inactive,2
DECOY25730,Inactive,2
DECOY25731,Inactive,2
DECOY25732,Inactive,2
DECOY25733,Inactive,2
DECOY25734,Inactive,2
DECOY25735,Inactive,2
DECOY25736,Inactive,2
DECOY25737,Inactive,2
DECOY25738,Inactive,2
DECOY25739,Inactive,2
DECOY25740,Inactive,2
DECOY25741,Inactive,2
DECOY25742,Inactive,2
DECOY25743,Inactive,2
DECOY25744,Inactive,2
DECOY25745,Inactive,2
DECOY25746,Inactive,2
DECOY25747,Inactive,2
DECOY25748,Inactive,2
DECOY25749,Inactive,2
DECOY25750,Inactive,2
DECOY25751,Inactive,2
DECOY25752,Inactive,2
DECOY25753,Inactive,2
DECOY25754,Inactive,2
DECOY25755,Inactive,2
DECOY25756,Inactive,2
DECOY25757,Inactive,2
DECOY25758,Inactive,2
DECOY25759,Inactive,2
DECOY25760,Inactive,2
DECOY25761,Inactive,2
DECOY25762,Inactive,2
DECOY25763,Inactive,2
DECOY25764,Inactive,2
DECOY25765,Inactive,2
DECOY25766,Inactive,2
DECOY25767,Inactive,2
DECOY25768,Inactive,2
DECOY25769,Inactive,2
DECOY25770,Inactive,2
DECOY25771,Inactive,2
DECOY25772,Inactive,2
DECOY25773,Inactive,2
DECOY25774,Inactive,2
DECOY25775,Inactive,2
DECOY25776,Inactive,2
DECOY25777,Inactive,2
DECOY25778,Inactive,2
DECOY25779,Inactive,2
DECOY25780,Inactive,2
DECOY25781,Inactive,2
DECOY25782,Inactive,2
DECOY25783,Inactive,2
DECOY25784,Inactive,2
DECOY25785,Inactive,2
DECOY25786,Inactive,2
DECOY25787,Inactive,2
DECOY25788,Inactive,2
DECOY25789,Inactive,2
DECOY25790,Inactive,2
DECOY25791,Inactive,2
DECOY25792,Inactive,2
DECOY25793,Inactive,2
DECOY25794,Inactive,2
DECOY25795,Inactive,2
DECOY25796,Inactive,2
DECOY25797,Inactive,2
DECOY25798,Inactive,2
DECOY25799,Inactive,2
DECOY25800,Inactive,2
DECOY25801,Inactive,2
DECOY25802,Inactive,2
DECOY25803,Inactive,2
DECOY25804,Inactive,2
DECOY25805,Inactive,2
DECOY25806,Inactive,2
DECOY25807,Inactive,2
DECOY25808,Inactive,2
DECOY25809,Inactive,2
DECOY25810,Inactive,2
DECOY25811,Inactive,2
DECOY25812,Inactive,2
DECOY25813,Inactive,2
DECOY25814,Inactive,2
DECOY25815,Inactive,2
DECOY25816,Inactive,2
DECOY25817,Inactive,2
DECOY25818,Inactive,2
DECOY25819,Inactive,2
DECOY25820,Inactive,2
DECOY25821,Inactive,2
DECOY25822,Inactive,2
DECOY25823,Inactive,2
DECOY25824,Inactive,2
DECOY25825,Inactive,2
DECOY25826,Inactive,2
DECOY25827,Inactive,2
DECOY25828,Inactive,2
DECOY25829,Inactive,2
DECOY25830,Inactive,2
DECOY25831,Inactive,2
DECOY25832,Inactive,2
DECOY25833,Inactive,2
DECOY25834,Inactive,2
DECOY25835,Inactive,2
DECOY25836,Inactive,2
DECOY25837,Inactive,2
DECOY25838,Inactive,2
DECOY25839,Inactive,2
DECOY25840,Inactive,2
DECOY25841,Inactive,2
DECOY25842,Inactive,2
DECOY25843,Inactive,2
DECOY25844,Inactive,2
DECOY25845,Inactive,2
DECOY25846,Inactive,2
DECOY25847,Inactive,2
DECOY25848,Inactive,2
DECOY25849,Inactive,2
DECOY25850,Inactive,2
DECOY25851,Inactive,2
DECOY25852,Inactive,2
DECOY25853,Inactive,2
DECOY25854,Inactive,2
DECOY25855,Inactive,2
DECOY25856,Inactive,2
DECOY25857,Inactive,2
DECOY25858,Inactive,2
DECOY25859,Inactive,2
DECOY25860,Inactive,2
DECOY25861,Inactive,2
DECOY25862,Inactive,2
DECOY25863,Inactive,2
DECOY25864,Inactive,2
DECOY25865,Inactive,2
DECOY25866,Inactive,2
DECOY25867,Inactive,2
DECOY25868,Inactive,2
DECOY25869,Inactive,2
DECOY25870,Inactive,2
DECOY25871,Inactive,2
DECOY25872,Inactive,2
DECOY25873,Inactive,2
DECOY25874,Inactive,2
DECOY25875,Inactive,2
DECOY25876,Inactive,2
DECOY25877,Inactive,2
DECOY25878,Inactive,2
DECOY25879,Inactive,2
DECOY25880,Inactive,2
DECOY25881,Inactive,2
DECOY25882,Inactive,2
DECOY25883,Inactive,2
DECOY25884,Inactive,2
DECOY25885,Inactive,2
DECOY25886,Inactive,2
DECOY25887,Inactive,2
DECOY25888,Inactive,2
DECOY25889,Inactive,2
DECOY25890,Inactive,2
DECOY25891,Inactive,2
DECOY25892,Inactive,2
DECOY25893,Inactive,2
DECOY25894,Inactive,2
DECOY25895,Inactive,2
DECOY25896,Inactive,2
DECOY25897,Inactive,2
DECOY25898,Inactive,2
DECOY25899,Inactive,2
DECOY25900,Inactive,2
DECOY25901,Inactive,2
DECOY25902,Inactive,2
DECOY25903,Inactive,2
DECOY25904,Inactive,2
DECOY25905,Inactive,2
DECOY25906,Inactive,2
DECOY25907,Inactive,2
DECOY25908,Inactive,2
DECOY25909,Inactive,2
DECOY25910,Inactive,2
DECOY25911,Inactive,2
DECOY25912,Inactive,2
DECOY25913,Inactive,2
DECOY25914,Inactive,2
DECOY25915,Inactive,2
DECOY25916,Inactive,2
DECOY25917,Inactive,2
DECOY25918,Inactive,2
DECOY25919,Inactive,2
DECOY25920,Inactive,2
DECOY25921,Inactive,2
DECOY25922,Inactive,2
DECOY25923,Inactive,2
DECOY25924,Inactive,2
DECOY25925,Inactive,2
DECOY25926,Inactive,2
DECOY25927,Inactive,2
DECOY25928,Inactive,2
DECOY25929,Inactive,2
DECOY25930,Inactive,2
DECOY25931,Inactive,2
DECOY25932,Inactive,2
DECOY25933,Inactive,2
DECOY25934,Inactive,2
DECOY25935,Inactive,2
DECOY25936,Inactive,2
DECOY25937,Inactive,2
DECOY25938,Inactive,2
DECOY25939,Inactive,2
DECOY25940,Inactive,2
DECOY25941,Inactive,2
DECOY25942,Inactive,2
DECOY25943,Inactive,2
DECOY25944,Inactive,2
DECOY25945,Inactive,2
DECOY25946,Inactive,2
DECOY25947,Inactive,2
DECOY25948,Inactive,2
DECOY25949,Inactive,2
DECOY25950,Inactive,2
DECOY25951,Inactive,2
DECOY25952,Inactive,2
DECOY25953,Inactive,2
DECOY25954,Inactive,2
DECOY25955,Inactive,2
DECOY25956,Inactive,2
DECOY25957,Inactive,2
DECOY25958,Inactive,2
DECOY25959,Inactive,2
DECOY25960,Inactive,2
DECOY25961,Inactive,2
DECOY25962,Inactive,2
DECOY25963,Inactive,2
DECOY25964,Inactive,2
DECOY25965,Inactive,2
DECOY25966,Inactive,2
DECOY25967,Inactive,2
DECOY25968,Inactive,2
DECOY25969,Inactive,2
DECOY25970,Inactive,2
DECOY25971,Inactive,2
DECOY25972,Inactive,2
DECOY25973,Inactive,2
DECOY25974,Inactive,2
DECOY25975,Inactive,2
DECOY25976,Inactive,2
DECOY25977,Inactive,2
DECOY25978,Inactive,2
DECOY25979,Inactive,2
DECOY25980,Inactive,2
DECOY25981,Inactive,2
DECOY25982,Inactive,2
DECOY25983,Inactive,2
DECOY25984,Inactive,2
DECOY25985,Inactive,2
DECOY25986,Inactive,2
DECOY25987,Inactive,2
DECOY25988,Inactive,2
DECOY25989,Inactive,2
DECOY25990,Inactive,2
DECOY25991,Inactive,2
DECOY25992,Inactive,2
DECOY25993,Inactive,2
DECOY25994,Inactive,2
DECOY25995,Inactive,2
DECOY25996,Inactive,2
DECOY25997,Inactive,2
DECOY25998,Inactive,2
DECOY25999,Inactive,2
DECOY26000,Inactive,2
DECOY26001,Inactive,2
DECOY26002,Inactive,2
DECOY26003,Inactive,2
DECOY26004,Inactive,2
DECOY26005,Inactive,2
DECOY26006,Inactive,2
DECOY26007,Inactive,2
DECOY26008,Inactive,2
DECOY26009,Inactive,2
DECOY26010,Inactive,2
DECOY26011,Inactive,2
DECOY26012,Inactive,2
DECOY26013,Inactive,2
DECOY26014,Inactive,2
DECOY26015,Inactive,2
DECOY26016,Inactive,2
DECOY26017,Inactive,2
DECOY26018,Inactive,2
DECOY26019,Inactive,2
DECOY26020,Inactive,2
DECOY26021,Inactive,2
DECOY26022,Inactive,2
DECOY26023,Inactive,2
DECOY26024,Inactive,2
DECOY26025,Inactive,2
DECOY26026,Inactive,2
DECOY26027,Inactive,2
DECOY26028,Inactive,2
DECOY26029,Inactive,2
DECOY26030,Inactive,2
DECOY26031,Inactive,2
DECOY26032,Inactive,2
DECOY26033,Inactive,2
DECOY26034,Inactive,2
DECOY26035,Inactive,2
DECOY26036,Inactive,2
DECOY26037,Inactive,2
DECOY26038,Inactive,2
DECOY26039,Inactive,2
DECOY26040,Inactive,2
DECOY26041,Inactive,2
DECOY26042,Inactive,2
DECOY26043,Inactive,2
DECOY26044,Inactive,2
DECOY26045,Inactive,2
DECOY26046,Inactive,2
DECOY26047,Inactive,2
DECOY26048,Inactive,2
DECOY26049,Inactive,2
DECOY26050,Inactive,2
DECOY26051,Inactive,2
DECOY26052,Inactive,2
DECOY26053,Inactive,2
DECOY26054,Inactive,2
DECOY26055,Inactive,2
DECOY26056,Inactive,2
DECOY26057,Inactive,2
DECOY26058,Inactive,2
DECOY26059,Inactive,2
DECOY26060,Inactive,2
DECOY26061,Inactive,2
DECOY26062,Inactive,2
DECOY26063,Inactive,2
DECOY26064,Inactive,2
DECOY26065,Inactive,2
DECOY26066,Inactive,2
DECOY26067,Inactive,2
DECOY26068,Inactive,2
DECOY26069,Inactive,2
DECOY26070,Inactive,2
DECOY26071,Inactive,2
DECOY26072,Inactive,2
DECOY26073,Inactive,2
DECOY26074,Inactive,2
DECOY26075,Inactive,2
DECOY26076,Inactive,2
DECOY26077,Inactive,2
DECOY26078,Inactive,2
DECOY26079,Inactive,2
DECOY26080,Inactive,2
DECOY26081,Inactive,2
DECOY26082,Inactive,2
DECOY26083,Inactive,2
DECOY26084,Inactive,2
DECOY26085,Inactive,2
DECOY26086,Inactive,2
DECOY26087,Inactive,2
DECOY26088,Inactive,2
DECOY26089,Inactive,2
DECOY26090,Inactive,2
DECOY26091,Inactive,2
DECOY26092,Inactive,2
DECOY26093,Inactive,2
DECOY26094,Inactive,2
DECOY26095,Inactive,2
DECOY26096,Inactive,2
DECOY26097,Inactive,2
DECOY26098,Inactive,2
DECOY26099,Inactive,2
DECOY26100,Inactive,2
DECOY26101,Inactive,2
DECOY26102,Inactive,2
DECOY26103,Inactive,2
DECOY26104,Inactive,2
DECOY26105,Inactive,2
DECOY26106,Inactive,2
DECOY26107,Inactive,2
DECOY26108,Inactive,2
DECOY26109,Inactive,2
DECOY26110,Inactive,2
DECOY26111,Inactive,2
DECOY26112,Inactive,2
DECOY26113,Inactive,2
DECOY26114,Inactive,2
DECOY26115,Inactive,2
DECOY26116,Inactive,2
DECOY26117,Inactive,2
DECOY26118,Inactive,2
DECOY26119,Inactive,2
DECOY26120,Inactive,2
DECOY26121,Inactive,2
DECOY26122,Inactive,2
DECOY26123,Inactive,2
DECOY26124,Inactive,2
DECOY26125,Inactive,2
DECOY26126,Inactive,2
DECOY26127,Inactive,2
DECOY26128,Inactive,2
DECOY26129,Inactive,2
DECOY26130,Inactive,2
DECOY26131,Inactive,2
DECOY26132,Inactive,2
DECOY26133,Inactive,2
DECOY26134,Inactive,2
DECOY26135,Inactive,2
DECOY26136,Inactive,2
DECOY26137,Inactive,2
DECOY26138,Inactive,2
DECOY26139,Inactive,2
DECOY26140,Inactive,2
DECOY26141,Inactive,2
DECOY26142,Inactive,2
DECOY26143,Inactive,2
DECOY26144,Inactive,2
DECOY26145,Inactive,2
DECOY26146,Inactive,2
DECOY26147,Inactive,2
DECOY26148,Inactive,2
DECOY26149,Inactive,2
DECOY26150,Inactive,2
DECOY26151,Inactive,2
DECOY26152,Inactive,2
DECOY26153,Inactive,2
DECOY26154,Inactive,2
DECOY26155,Inactive,2
DECOY26156,Inactive,2
DECOY26157,Inactive,2
DECOY26158,Inactive,2
DECOY26159,Inactive,2
DECOY26160,Inactive,2
DECOY26161,Inactive,2
DECOY26162,Inactive,2
DECOY26163,Inactive,2
DECOY26164,Inactive,2
DECOY26165,Inactive,2
DECOY26166,Inactive,2
DECOY26167,Inactive,2
DECOY26168,Inactive,2
DECOY26169,Inactive,2
DECOY26170,Inactive,2
DECOY26171,Inactive,2
DECOY26172,Inactive,2
DECOY26173,Inactive,2
DECOY26174,Inactive,2
DECOY26175,Inactive,2
DECOY26176,Inactive,2
DECOY26177,Inactive,2
DECOY26178,Inactive,2
DECOY26179,Inactive,2
DECOY26180,Inactive,2
DECOY26181,Inactive,2
DECOY26182,Inactive,2
DECOY26183,Inactive,2
DECOY26184,Inactive,2
DECOY26185,Inactive,2
DECOY26186,Inactive,2
DECOY26187,Inactive,2
DECOY26188,Inactive,2
DECOY26189,Inactive,2
DECOY26190,Inactive,2
DECOY26191,Inactive,2
DECOY26192,Inactive,2
DECOY26193,Inactive,2
DECOY26194,Inactive,2
DECOY26195,Inactive,2
DECOY26196,Inactive,2
DECOY26197,Inactive,2
DECOY26198,Inactive,2
DECOY26199,Inactive,2
DECOY26200,Inactive,2
DECOY26201,Inactive,2
DECOY26202,Inactive,2
DECOY26203,Inactive,2
DECOY26204,Inactive,2
DECOY26205,Inactive,2
DECOY26206,Inactive,2
DECOY26207,Inactive,2
DECOY26208,Inactive,2
DECOY26209,Inactive,2
DECOY26210,Inactive,2
DECOY26211,Inactive,2
DECOY26212,Inactive,2
DECOY26213,Inactive,2
DECOY26214,Inactive,2
DECOY26215,Inactive,2
DECOY26216,Inactive,2
DECOY26217,Inactive,2
DECOY26218,Inactive,2
DECOY26219,Inactive,2
DECOY26220,Inactive,2
DECOY26221,Inactive,2
DECOY26222,Inactive,2
DECOY26223,Inactive,2
DECOY26224,Inactive,2
DECOY26225,Inactive,2
DECOY26226,Inactive,2
DECOY26227,Inactive,2
DECOY26228,Inactive,2
DECOY26229,Inactive,2
DECOY26230,Inactive,2
DECOY26231,Inactive,2
DECOY26232,Inactive,2
