mol_name,activity,potency
DECOY1068,Inactive,2
DECOY4557,Inactive,2
DECOY4678,Inactive,2
DECOY5579,Inactive,2
DECOY6149,Inactive,2
DECOY1662,Inactive,2
CHEMBL545126,Inactive,4.959
DECOY2501,Inactive,2
DECOY1744,Inactive,2
DECOY6765,Inactive,2
DECOY355,Inactive,2
DECOY3516,Inactive,2
DECOY7164,Inactive,2
DECOY6554,Inactive,2
DECOY8001,Inactive,2
DECOY7153,Inactive,2
DECOY3541,Inactive,2
DECOY4696,Inactive,2
DECOY155,Inactive,2
DECOY7958,Inactive,2
DECOY6826,Inactive,2
DECOY2851,Inactive,2
DECOY6051,Inactive,2
DECOY6983,Inactive,2
DECOY1497,Inactive,2
DECOY2345,Inactive,2
DECOY2282,Inactive,2
DECOY3478,Inactive,2
CHEMBL343780,Inactive,5.2085
DECOY5445,Inactive,2
DECOY8130,Inactive,2
DECOY5729,Inactive,2
DECOY4911,Inactive,2
DECOY1740,Inactive,2
DECOY1407,Inactive,2
DECOY1250,Inactive,2
DECOY3020,Inactive,2
DECOY7843,Inactive,2
DECOY5042,Inactive,2
DECOY3034,Inactive,2
DECOY2742,Inactive,2
DECOY7215,Inactive,2
DECOY8322,Inactive,2
DECOY8382,Inactive,2
DECOY7356,Inactive,2
DECOY7038,Inactive,2
DECOY8363,Inactive,2
DECOY5565,Inactive,2
DECOY4738,Inactive,2
DECOY530,Inactive,2
DECOY6831,Inactive,2
DECOY6001,Inactive,2
DECOY6022,Inactive,2
DECOY140,Inactive,2
DECOY2393,Inactive,2
DECOY7467,Inactive,2
DECOY8061,Inactive,2
DECOY4868,Inactive,2
DECOY2634,Inactive,2
DECOY6207,Inactive,2
DECOY4801,Inactive,2
DECOY4734,Inactive,2
DECOY490,Inactive,2
DECOY7027,Inactive,2
DECOY3169,Inactive,2
DECOY8374,Inactive,2
DECOY5950,Inactive,2
DECOY3955,Inactive,2
DECOY6360,Inactive,2
DECOY1773,Inactive,2
DECOY3290,Inactive,2
DECOY267,Inactive,2
DECOY7687,Inactive,2
DECOY4516,Inactive,2
DECOY7889,Inactive,2
DECOY3470,Inactive,2
DECOY3319,Inactive,2
DECOY5848,Inactive,2
DECOY8113,Inactive,2
DECOY861,Inactive,2
DECOY1600,Inactive,2
DECOY6115,Inactive,2
CHEMBL409854,Inactive,4.8075
DECOY3180,Inactive,2
DECOY8191,Inactive,2
DECOY6509,Inactive,2
DECOY5806,Inactive,2
DECOY305,Inactive,2
DECOY6189,Inactive,2
DECOY7730,Inactive,2
DECOY2404,Inactive,2
DECOY1119,Inactive,2
DECOY7652,Inactive,2
DECOY207,Inactive,2
DECOY6376,Inactive,2
DECOY6614,Inactive,2
DECOY5191,Inactive,2
DECOY740,Inactive,2
DECOY6533,Inactive,2
DECOY6575,Inactive,2
DECOY3738,Inactive,2
DECOY942,Inactive,2
DECOY5003,Inactive,2
DECOY5965,Inactive,2
DECOY308,Inactive,2
DECOY8233,Inactive,2
DECOY1107,Inactive,2
DECOY587,Inactive,2
DECOY287,Inactive,2
DECOY1317,Inactive,2
DECOY7614,Inactive,2
DECOY3577,Inactive,2
DECOY2209,Inactive,2
DECOY5817,Inactive,2
DECOY4938,Inactive,2
DECOY4428,Inactive,2
DECOY3183,Inactive,2
DECOY6257,Inactive,2
DECOY2331,Inactive,2
DECOY7642,Inactive,2
DECOY3667,Inactive,2
DECOY3041,Inactive,2
DECOY8102,Inactive,2
DECOY5832,Inactive,2
DECOY4947,Inactive,2
DECOY3695,Inactive,2
DECOY3897,Inactive,2
DECOY959,Inactive,2
DECOY4331,Inactive,2
DECOY4241,Inactive,2
DECOY529,Inactive,2
DECOY1011,Inactive,2
DECOY4635,Inactive,2
DECOY7741,Inactive,2
DECOY297,Inactive,2
DECOY2922,Inactive,2
DECOY4976,Inactive,2
DECOY1292,Inactive,2
DECOY210,Inactive,2
DECOY5840,Inactive,2
DECOY7342,Inactive,2
DECOY4601,Inactive,2
DECOY3163,Inactive,2
DECOY1193,Inactive,2
DECOY3035,Inactive,2
DECOY6937,Inactive,2
DECOY5650,Inactive,2
DECOY7389,Inactive,2
DECOY4683,Inactive,2
DECOY5439,Inactive,2
DECOY5204,Inactive,2
DECOY4247,Inactive,2
DECOY224,Inactive,2
DECOY3071,Inactive,2
DECOY6152,Inactive,2
DECOY8108,Inactive,2
DECOY5885,Inactive,2
DECOY35,Inactive,2
DECOY4150,Inactive,2
CHEMBL342537,Inactive,3
DECOY6102,Inactive,2
DECOY1095,Inactive,2
DECOY5154,Inactive,2
DECOY2971,Inactive,2
DECOY7237,Inactive,2
DECOY7336,Inactive,2
DECOY5527,Inactive,2
DECOY547,Inactive,2
DECOY1817,Inactive,2
DECOY4679,Inactive,2
DECOY2095,Inactive,2
DECOY4525,Inactive,2
DECOY1855,Inactive,2
DECOY1428,Inactive,2
DECOY5733,Inactive,2
DECOY8074,Inactive,2
DECOY617,Inactive,2
DECOY1074,Inactive,2
DECOY7455,Inactive,2
DECOY7031,Inactive,2
DECOY644,Inactive,2
DECOY631,Inactive,2
DECOY6,Inactive,2
DECOY7959,Inactive,2
DECOY5110,Inactive,2
DECOY1265,Inactive,2
DECOY38,Inactive,2
DECOY3585,Inactive,2
DECOY4624,Inactive,2
DECOY6164,Inactive,2
DECOY5724,Inactive,2
DECOY2560,Inactive,2
DECOY1377,Inactive,2
DECOY5502,Inactive,2
DECOY4416,Inactive,2
DECOY2249,Inactive,2
DECOY5538,Inactive,2
DECOY3208,Inactive,2
DECOY4573,Inactive,2
DECOY4961,Inactive,2
CHEMBL152361,Inactive,5
DECOY1304,Inactive,2
DECOY5303,Inactive,2
DECOY7192,Inactive,2
DECOY1533,Inactive,2
DECOY4265,Inactive,2
DECOY2513,Inactive,2
DECOY6034,Inactive,2
DECOY1425,Inactive,2
DECOY3545,Inactive,2
DECOY4653,Inactive,2
DECOY7682,Inactive,2
DECOY6906,Inactive,2
CHEMBL153934,Inactive,5.36466666666667
DECOY7583,Inactive,2
DECOY6852,Inactive,2
DECOY359,Inactive,2
DECOY184,Inactive,2
DECOY940,Inactive,2
DECOY6147,Inactive,2
DECOY1560,Inactive,2
DECOY3118,Inactive,2
DECOY7745,Inactive,2
DECOY6111,Inactive,2
DECOY5672,Inactive,2
DECOY4402,Inactive,2
DECOY1214,Inactive,2
DECOY6222,Inactive,2
DECOY5265,Inactive,2
DECOY5209,Inactive,2
DECOY6435,Inactive,2
DECOY1148,Inactive,2
DECOY4753,Inactive,2
DECOY5535,Inactive,2
DECOY7592,Inactive,2
DECOY5009,Inactive,2
DECOY3064,Inactive,2
DECOY4286,Inactive,2
DECOY6413,Inactive,2
DECOY626,Inactive,2
DECOY1500,Inactive,2
DECOY8048,Inactive,2
DECOY337,Inactive,2
DECOY2534,Inactive,2
DECOY3068,Inactive,2
DECOY7327,Inactive,2
DECOY2830,Inactive,2
DECOY2493,Inactive,2
DECOY2347,Inactive,2
DECOY2353,Inactive,2
DECOY7955,Inactive,2
DECOY1819,Inactive,2
DECOY7525,Inactive,2
DECOY2118,Inactive,2
DECOY4454,Inactive,2
DECOY7957,Inactive,2
DECOY6495,Inactive,2
DECOY4122,Inactive,2
DECOY5435,Inactive,2
DECOY874,Inactive,2
DECOY5725,Inactive,2
DECOY1925,Inactive,2
CHEMBL335133,Inactive,5.4015
DECOY6962,Inactive,2
DECOY953,Inactive,2
DECOY1088,Inactive,2
DECOY8234,Inactive,2
DECOY3827,Inactive,2
DECOY8299,Inactive,2
DECOY8303,Inactive,2
DECOY6467,Inactive,2
DECOY4958,Inactive,2
DECOY5906,Inactive,2
DECOY4967,Inactive,2
DECOY4212,Inactive,2
DECOY5642,Inactive,2
DECOY8258,Inactive,2
DECOY777,Inactive,2
DECOY4924,Inactive,2
DECOY6828,Inactive,2
DECOY5759,Inactive,2
DECOY5187,Inactive,2
DECOY3490,Inactive,2
DECOY4,Inactive,2
DECOY5919,Inactive,2
DECOY4785,Inactive,2
DECOY4201,Inactive,2
DECOY4051,Inactive,2
DECOY4315,Inactive,2
DECOY2046,Inactive,2
DECOY4650,Inactive,2
DECOY1873,Inactive,2
DECOY732,Inactive,2
DECOY3194,Inactive,2
DECOY5101,Inactive,2
DECOY3107,Inactive,2
DECOY2576,Inactive,2
DECOY1623,Inactive,2
DECOY4840,Inactive,2
DECOY785,Inactive,2
DECOY3193,Inactive,2
CHEMBL4176078,Inactive,4.169
DECOY6750,Inactive,2
DECOY102,Inactive,2
DECOY6876,Inactive,2
DECOY3646,Inactive,2
DECOY2954,Inactive,2
DECOY6291,Inactive,2
DECOY544,Inactive,2
DECOY2319,Inactive,2
DECOY3899,Inactive,2
DECOY2860,Inactive,2
DECOY4922,Inactive,2
DECOY5112,Inactive,2
DECOY8065,Inactive,2
DECOY4245,Inactive,2
DECOY2789,Inactive,2
DECOY7626,Inactive,2
DECOY2107,Inactive,2
DECOY336,Inactive,2
DECOY3387,Inactive,2
DECOY7452,Inactive,2
DECOY4512,Inactive,2
DECOY7297,Inactive,2
DECOY6210,Inactive,2
DECOY1447,Inactive,2
DECOY921,Inactive,2
DECOY203,Inactive,2
CHEMBL157429,Inactive,5.284
DECOY5123,Inactive,2
DECOY8123,Inactive,2
DECOY4267,Inactive,2
DECOY8293,Inactive,2
DECOY762,Inactive,2
DECOY498,Inactive,2
DECOY7466,Inactive,2
DECOY4591,Inactive,2
DECOY3181,Inactive,2
DECOY1646,Inactive,2
DECOY7927,Inactive,2
DECOY5990,Inactive,2
DECOY1062,Inactive,2
DECOY4855,Inactive,2
DECOY5315,Inactive,2
DECOY6865,Inactive,2
DECOY7990,Inactive,2
DECOY1477,Inactive,2
DECOY534,Inactive,2
DECOY3316,Inactive,2
DECOY411,Inactive,2
CHEMBL544887,Inactive,3.097
DECOY5554,Inactive,2
DECOY4699,Inactive,2
DECOY2609,Inactive,2
DECOY6392,Inactive,2
DECOY5785,Inactive,2
DECOY1545,Inactive,2
DECOY6680,Inactive,2
DECOY6414,Inactive,2
DECOY1182,Inactive,2
DECOY3126,Inactive,2
DECOY889,Inactive,2
DECOY6780,Inactive,2
DECOY5251,Inactive,2
DECOY6832,Inactive,2
DECOY3240,Inactive,2
DECOY845,Inactive,2
DECOY1353,Inactive,2
DECOY5775,Inactive,2
CHEMBL148530,Inactive,3.9
DECOY7491,Inactive,2
DECOY306,Inactive,2
DECOY3330,Inactive,2
DECOY4990,Inactive,2
CHEMBL3311546,Inactive,4.75
DECOY5014,Inactive,2
DECOY4703,Inactive,2
DECOY242,Inactive,2
DECOY2029,Inactive,2
DECOY3626,Inactive,2
DECOY1383,Inactive,2
DECOY872,Inactive,2
DECOY5337,Inactive,2
DECOY8313,Inactive,2
DECOY1338,Inactive,2
DECOY6289,Inactive,2
DECOY4382,Inactive,2
DECOY3986,Inactive,2
DECOY3236,Inactive,2
DECOY3276,Inactive,2
DECOY2055,Inactive,2
DECOY575,Inactive,2
DECOY7799,Inactive,2
DECOY4845,Inactive,2
DECOY4483,Inactive,2
DECOY7265,Inactive,2
DECOY1766,Inactive,2
DECOY3421,Inactive,2
DECOY5335,Inactive,2
DECOY2831,Inactive,2
DECOY2607,Inactive,2
DECOY2923,Inactive,2
DECOY5273,Inactive,2
DECOY4756,Inactive,2
DECOY4097,Inactive,2
DECOY2038,Inactive,2
DECOY5744,Inactive,2
DECOY8301,Inactive,2
DECOY6982,Inactive,2
DECOY4071,Inactive,2
DECOY1593,Inactive,2
DECOY5314,Inactive,2
DECOY7639,Inactive,2
DECOY5368,Inactive,2
DECOY5823,Inactive,2
DECOY3225,Inactive,2
DECOY1609,Inactive,2
DECOY6491,Inactive,2
DECOY7673,Inactive,2
DECOY3542,Inactive,2
DECOY7408,Inactive,2
DECOY1434,Inactive,2
DECOY4126,Inactive,2
DECOY7855,Inactive,2
DECOY8338,Inactive,2
DECOY6158,Inactive,2
DECOY952,Inactive,2
DECOY7402,Inactive,2
DECOY5994,Inactive,2
DECOY3246,Inactive,2
DECOY1038,Inactive,2
DECOY4615,Inactive,2
DECOY1782,Inactive,2
DECOY1801,Inactive,2
DECOY5393,Inactive,2
DECOY94,Inactive,2
DECOY6446,Inactive,2
DECOY2962,Inactive,2
DECOY4061,Inactive,2
DECOY931,Inactive,2
DECOY3820,Inactive,2
DECOY1066,Inactive,2
DECOY5404,Inactive,2
DECOY6125,Inactive,2
DECOY4874,Inactive,2
DECOY589,Inactive,2
DECOY357,Inactive,2
DECOY3112,Inactive,2
DECOY6551,Inactive,2
DECOY7109,Inactive,2
DECOY7833,Inactive,2
DECOY960,Inactive,2
DECOY6736,Inactive,2
DECOY3065,Inactive,2
DECOY4859,Inactive,2
DECOY1793,Inactive,2
DECOY4984,Inactive,2
DECOY5900,Inactive,2
DECOY8388,Inactive,2
DECOY7611,Inactive,2
DECOY8430,Inactive,2
DECOY7213,Inactive,2
DECOY2449,Inactive,2
DECOY5800,Inactive,2
DECOY2849,Inactive,2
DECOY4675,Inactive,2
DECOY2294,Inactive,2
DECOY992,Inactive,2
DECOY2401,Inactive,2
DECOY2063,Inactive,2
DECOY8437,Inactive,2
DECOY4799,Inactive,2
DECOY3778,Inactive,2
DECOY8282,Inactive,2
DECOY2454,Inactive,2
DECOY3784,Inactive,2
DECOY7753,Inactive,2
DECOY7138,Inactive,2
DECOY4397,Inactive,2
DECOY2416,Inactive,2
CHEMBL137039,Inactive,5.407
DECOY7916,Inactive,2
DECOY5351,Inactive,2
DECOY2682,Inactive,2
DECOY2490,Inactive,2
DECOY4744,Inactive,2
DECOY5089,Inactive,2
DECOY8059,Inactive,2
DECOY5383,Inactive,2
DECOY6607,Inactive,2
DECOY6741,Inactive,2
DECOY7269,Inactive,2
DECOY2343,Inactive,2
DECOY2445,Inactive,2
DECOY5887,Inactive,2
DECOY4522,Inactive,2
DECOY2121,Inactive,2
DECOY5918,Inactive,2
DECOY1108,Inactive,2
DECOY2937,Inactive,2
DECOY3372,Inactive,2
DECOY2509,Inactive,2
DECOY6259,Inactive,2
DECOY6422,Inactive,2
DECOY3294,Inactive,2
DECOY3713,Inactive,2
DECOY5895,Inactive,2
DECOY110,Inactive,2
DECOY3030,Inactive,2
DECOY2167,Inactive,2
DECOY6672,Inactive,2
DECOY5853,Inactive,2
DECOY1410,Inactive,2
DECOY2041,Inactive,2
DECOY6890,Inactive,2
DECOY4424,Inactive,2
DECOY2727,Inactive,2
DECOY5458,Inactive,2
DECOY6561,Inactive,2
DECOY8024,Inactive,2
DECOY7865,Inactive,2
DECOY1076,Inactive,2
DECOY4034,Inactive,2
DECOY4213,Inactive,2
DECOY8330,Inactive,2
DECOY1256,Inactive,2
DECOY8345,Inactive,2
DECOY4521,Inactive,2
DECOY3865,Inactive,2
DECOY8175,Inactive,2
DECOY76,Inactive,2
DECOY3351,Inactive,2
DECOY1357,Inactive,2
DECOY6634,Inactive,2
CHEMBL321926,Inactive,5.585
DECOY7030,Inactive,2
DECOY4772,Inactive,2
DECOY2056,Inactive,2
CHEMBL539623,Inactive,5.394
DECOY6549,Inactive,2
DECOY897,Inactive,2
DECOY810,Inactive,2
DECOY6541,Inactive,2
DECOY1760,Inactive,2
DECOY6076,Inactive,2
DECOY6661,Inactive,2
DECOY1223,Inactive,2
DECOY5842,Inactive,2
DECOY6480,Inactive,2
DECOY387,Inactive,2
DECOY5513,Inactive,2
DECOY2328,Inactive,2
CHEMBL1555,Inactive,5.971
DECOY4500,Inactive,2
DECOY6494,Inactive,2
DECOY7732,Inactive,2
DECOY1531,Inactive,2
DECOY7814,Inactive,2
DECOY5441,Inactive,2
DECOY3714,Inactive,2
DECOY1130,Inactive,2
DECOY6754,Inactive,2
DECOY5635,Inactive,2
DECOY2117,Inactive,2
DECOY8027,Inactive,2
DECOY6708,Inactive,2
DECOY1590,Inactive,2
DECOY8347,Inactive,2
DECOY8286,Inactive,2
DECOY5208,Inactive,2
DECOY3500,Inactive,2
DECOY8287,Inactive,2
DECOY7141,Inactive,2
DECOY3129,Inactive,2
DECOY7051,Inactive,2
DECOY18,Inactive,2
DECOY7763,Inactive,2
DECOY735,Inactive,2
DECOY6948,Inactive,2
DECOY3371,Inactive,2
DECOY4957,Inactive,2
DECOY7824,Inactive,2
DECOY7523,Inactive,2
DECOY3383,Inactive,2
DECOY1007,Inactive,2
DECOY1736,Inactive,2
DECOY5808,Inactive,2
DECOY1467,Inactive,2
DECOY2135,Inactive,2
DECOY4459,Inactive,2
DECOY6342,Inactive,2
DECOY2517,Inactive,2
DECOY4515,Inactive,2
DECOY1906,Inactive,2
DECOY4099,Inactive,2
DECOY8229,Inactive,2
DECOY2529,Inactive,2
DECOY6254,Inactive,2
DECOY2014,Inactive,2
DECOY1019,Inactive,2
DECOY5611,Inactive,2
DECOY1277,Inactive,2
DECOY2502,Inactive,2
DECOY524,Inactive,2
DECOY7602,Inactive,2
DECOY74,Inactive,2
DECOY285,Inactive,2
DECOY5358,Inactive,2
DECOY1712,Inactive,2
DECOY2450,Inactive,2
DECOY2271,Inactive,2
DECOY7487,Inactive,2
DECOY5878,Inactive,2
DECOY6439,Inactive,2
DECOY7401,Inactive,2
DECOY7507,Inactive,2
DECOY1253,Inactive,2
DECOY5465,Inactive,2
DECOY3400,Inactive,2
DECOY1860,Inactive,2
DECOY6379,Inactive,2
DECOY7942,Inactive,2
DECOY7902,Inactive,2
DECOY1640,Inactive,2
DECOY6130,Inactive,2
DECOY566,Inactive,2
DECOY3850,Inactive,2
DECOY1200,Inactive,2
DECOY3472,Inactive,2
DECOY2712,Inactive,2
DECOY2852,Inactive,2
DECOY1555,Inactive,2
DECOY1003,Inactive,2
DECOY3677,Inactive,2
DECOY1215,Inactive,2
DECOY7471,Inactive,2
DECOY7270,Inactive,2
DECOY531,Inactive,2
DECOY2307,Inactive,2
DECOY332,Inactive,2
CHEMBL3604350,Inactive,5.056
DECOY7479,Inactive,2
DECOY4251,Inactive,2
DECOY154,Inactive,2
DECOY373,Inactive,2
DECOY629,Inactive,2
DECOY4336,Inactive,2
DECOY5071,Inactive,2
DECOY1027,Inactive,2
DECOY5769,Inactive,2
DECOY7018,Inactive,2
DECOY8169,Inactive,2
DECOY2076,Inactive,2
DECOY4876,Inactive,2
DECOY958,Inactive,2
DECOY6645,Inactive,2
DECOY686,Inactive,2
DECOY989,Inactive,2
DECOY3999,Inactive,2
DECOY6542,Inactive,2
DECOY1201,Inactive,2
DECOY3592,Inactive,2
DECOY8424,Inactive,2
DECOY7081,Inactive,2
DECOY5405,Inactive,2
DECOY8060,Inactive,2
DECOY2508,Inactive,2
DECOY2302,Inactive,2
DECOY5813,Inactive,2
DECOY1321,Inactive,2
DECOY3804,Inactive,2
DECOY2175,Inactive,2
DECOY5755,Inactive,2
DECOY3764,Inactive,2
DECOY2858,Inactive,2
DECOY6409,Inactive,2
DECOY2944,Inactive,2
DECOY4821,Inactive,2
DECOY2605,Inactive,2
DECOY7664,Inactive,2
DECOY1614,Inactive,2
DECOY7409,Inactive,2
DECOY6744,Inactive,2
DECOY1001,Inactive,2
DECOY6308,Inactive,2
DECOY8275,Inactive,2
DECOY7371,Inactive,2
DECOY3956,Inactive,2
DECOY818,Inactive,2
DECOY1177,Inactive,2
DECOY4708,Inactive,2
DECOY3216,Inactive,2
DECOY2242,Inactive,2
DECOY5284,Inactive,2
DECOY117,Inactive,2
DECOY2806,Inactive,2
DECOY7323,Inactive,2
DECOY6850,Inactive,2
DECOY5059,Inactive,2
DECOY3948,Inactive,2
DECOY6166,Inactive,2
DECOY6255,Inactive,2
DECOY2570,Inactive,2
DECOY4498,Inactive,2
DECOY4294,Inactive,2
DECOY1368,Inactive,2
DECOY4486,Inactive,2
DECOY6920,Inactive,2
DECOY4886,Inactive,2
DECOY4181,Inactive,2
DECOY1126,Inactive,2
DECOY916,Inactive,2
DECOY2004,Inactive,2
DECOY2740,Inactive,2
DECOY1657,Inactive,2
DECOY6800,Inactive,2
DECOY4350,Inactive,2
DECOY4100,Inactive,2
DECOY817,Inactive,2
DECOY6855,Inactive,2
DECOY2865,Inactive,2
DECOY7309,Inactive,2
DECOY5365,Inactive,2
DECOY4278,Inactive,2
DECOY2365,Inactive,2
DECOY121,Inactive,2
DECOY231,Inactive,2
DECOY4277,Inactive,2
DECOY1767,Inactive,2
DECOY1354,Inactive,2
DECOY3011,Inactive,2
DECOY7638,Inactive,2
DECOY7451,Inactive,2
DECOY1655,Inactive,2
DECOY4109,Inactive,2
DECOY4060,Inactive,2
DECOY8290,Inactive,2
DECOY5727,Inactive,2
DECOY7685,Inactive,2
DECOY3812,Inactive,2
DECOY3382,Inactive,2
DECOY3849,Inactive,2
DECOY213,Inactive,2
DECOY2623,Inactive,2
DECOY8035,Inactive,2
DECOY1181,Inactive,2
DECOY5232,Inactive,2
DECOY7681,Inactive,2
DECOY1562,Inactive,2
DECOY7439,Inactive,2
DECOY3242,Inactive,2
DECOY7457,Inactive,2
DECOY4222,Inactive,2
DECOY5687,Inactive,2
DECOY3051,Inactive,2
DECOY2998,Inactive,2
DECOY2241,Inactive,2
DECOY1864,Inactive,2
DECOY986,Inactive,2
DECOY4571,Inactive,2
DECOY4608,Inactive,2
DECOY8351,Inactive,2
DECOY6500,Inactive,2
DECOY2299,Inactive,2
DECOY3613,Inactive,2
DECOY115,Inactive,2
DECOY7911,Inactive,2
DECOY2950,Inactive,2
DECOY694,Inactive,2
DECOY7722,Inactive,2
DECOY8213,Inactive,2
DECOY6881,Inactive,2
DECOY2334,Inactive,2
DECOY7595,Inactive,2
DECOY6698,Inactive,2
DECOY314,Inactive,2
DECOY5661,Inactive,2
DECOY1846,Inactive,2
DECOY6600,Inactive,2
DECOY6662,Inactive,2
DECOY8179,Inactive,2
DECOY2884,Inactive,2
DECOY6359,Inactive,2
DECOY7276,Inactive,2
DECOY6802,Inactive,2
DECOY3754,Inactive,2
DECOY1645,Inactive,2
DECOY3130,Inactive,2
DECOY779,Inactive,2
DECOY5215,Inactive,2
DECOY1000,Inactive,2
DECOY2965,Inactive,2
DECOY5991,Inactive,2
DECOY164,Inactive,2
DECOY3840,Inactive,2
DECOY2471,Inactive,2
DECOY5035,Inactive,2
DECOY7240,Inactive,2
DECOY6191,Inactive,2
CHEMBL3309350,Inactive,4.301
DECOY7866,Inactive,2
DECOY6622,Inactive,2
DECOY5344,Inactive,2
DECOY1797,Inactive,2
DECOY8185,Inactive,2
DECOY869,Inactive,2
DECOY3436,Inactive,2
DECOY6083,Inactive,2
DECOY1299,Inactive,2
DECOY5260,Inactive,2
DECOY5545,Inactive,2
DECOY5245,Inactive,2
DECOY1738,Inactive,2
DECOY2081,Inactive,2
DECOY5195,Inactive,2
DECOY7862,Inactive,2
DECOY2765,Inactive,2
DECOY681,Inactive,2
CHEMBL4171576,Inactive,4.564
DECOY2783,Inactive,2
DECOY2672,Inactive,2
DECOY4313,Inactive,2
DECOY275,Inactive,2
DECOY5068,Inactive,2
DECOY2306,Inactive,2
DECOY8189,Inactive,2
DECOY4435,Inactive,2
DECOY6522,Inactive,2
DECOY5461,Inactive,2
DECOY8469,Inactive,2
DECOY2810,Inactive,2
DECOY6406,Inactive,2
DECOY3487,Inactive,2
DECOY7003,Inactive,2
DECOY2293,Inactive,2
DECOY7941,Inactive,2
DECOY4766,Inactive,2
DECOY7937,Inactive,2
DECOY6884,Inactive,2
DECOY5431,Inactive,2
DECOY4562,Inactive,2
DECOY2978,Inactive,2
DECOY8241,Inactive,2
DECOY1890,Inactive,2
DECOY7410,Inactive,2
DECOY2426,Inactive,2
DECOY66,Inactive,2
DECOY3508,Inactive,2
DECOY2737,Inactive,2
DECOY6383,Inactive,2
DECOY8480,Inactive,2
DECOY1290,Inactive,2
DECOY5228,Inactive,2
DECOY2767,Inactive,2
DECOY3377,Inactive,2
DECOY5462,Inactive,2
DECOY1204,Inactive,2
DECOY8180,Inactive,2
DECOY4139,Inactive,2
DECOY6747,Inactive,2
DECOY168,Inactive,2
DECOY1750,Inactive,2
DECOY1274,Inactive,2
DECOY3844,Inactive,2
DECOY1305,Inactive,2
DECOY8207,Inactive,2
DECOY4232,Inactive,2
DECOY3888,Inactive,2
DECOY4825,Inactive,2
DECOY5140,Inactive,2
DECOY2709,Inactive,2
DECOY6930,Inactive,2
DECOY6781,Inactive,2
DECOY8420,Inactive,2
DECOY8259,Inactive,2
DECOY4827,Inactive,2
DECOY6309,Inactive,2
CHEMBL4174929,Inactive,5.076
DECOY7509,Inactive,2
DECOY8400,Inactive,2
DECOY1954,Inactive,2
DECOY4544,Inactive,2
DECOY3310,Inactive,2
DECOY5146,Inactive,2
DECOY6212,Inactive,2
DECOY7198,Inactive,2
DECOY2932,Inactive,2
DECOY7195,Inactive,2
DECOY6045,Inactive,2
DECOY2625,Inactive,2
DECOY5807,Inactive,2
DECOY2308,Inactive,2
DECOY2847,Inactive,2
DECOY7692,Inactive,2
DECOY2470,Inactive,2
DECOY7926,Inactive,2
DECOY2874,Inactive,2
DECOY974,Inactive,2
DECOY4731,Inactive,2
DECOY3862,Inactive,2
DECOY488,Inactive,2
DECOY6693,Inactive,2
DECOY1980,Inactive,2
CHEMBL3311458,Inactive,4.471
DECOY5299,Inactive,2
DECOY2604,Inactive,2
DECOY8379,Inactive,2
DECOY3653,Inactive,2
DECOY321,Inactive,2
DECOY7546,Inactive,2
DECOY1426,Inactive,2
DECOY3109,Inactive,2
DECOY1266,Inactive,2
DECOY1138,Inactive,2
DECOY5363,Inactive,2
DECOY6411,Inactive,2
DECOY1798,Inactive,2
DECOY7848,Inactive,2
DECOY7300,Inactive,2
DECOY8448,Inactive,2
DECOY3786,Inactive,2
DECOY1339,Inactive,2
DECOY1052,Inactive,2
CHEMBL3288075,Inactive,3.699
DECOY7347,Inactive,2
DECOY2896,Inactive,2
DECOY1933,Inactive,2
DECOY4851,Inactive,2
DECOY7256,Inactive,2
DECOY1475,Inactive,2
DECOY8173,Inactive,2
DECOY5889,Inactive,2
DECOY395,Inactive,2
DECOY5704,Inactive,2
DECOY1235,Inactive,2
DECOY7234,Inactive,2
DECOY6619,Inactive,2
DECOY1021,Inactive,2
DECOY4436,Inactive,2
DECOY2473,Inactive,2
DECOY2025,Inactive,2
DECOY5605,Inactive,2
DECOY1963,Inactive,2
DECOY3266,Inactive,2
DECOY4391,Inactive,2
DECOY638,Inactive,2
DECOY5678,Inactive,2
DECOY4059,Inactive,2
DECOY521,Inactive,2
DECOY778,Inactive,2
DECOY2591,Inactive,2
DECOY4360,Inactive,2
DECOY6746,Inactive,2
DECOY1257,Inactive,2
DECOY3141,Inactive,2
DECOY3843,Inactive,2
DECOY756,Inactive,2
DECOY2367,Inactive,2
DECOY7597,Inactive,2
DECOY5286,Inactive,2
DECOY1146,Inactive,2
DECOY4616,Inactive,2
DECOY5966,Inactive,2
DECOY2059,Inactive,2
DECOY5874,Inactive,2
DECOY32,Inactive,2
DECOY2280,Inactive,2
DECOY5957,Inactive,2
DECOY3115,Inactive,2
DECOY6809,Inactive,2
DECOY6651,Inactive,2
DECOY3567,Inactive,2
DECOY8460,Inactive,2
DECOY2688,Inactive,2
DECOY7645,Inactive,2
DECOY434,Inactive,2
DECOY5411,Inactive,2
DECOY5021,Inactive,2
DECOY2816,Inactive,2
DECOY1535,Inactive,2
DECOY6658,Inactive,2
DECOY7104,Inactive,2
DECOY3119,Inactive,2
DECOY6670,Inactive,2
DECOY3498,Inactive,2
DECOY3623,Inactive,2
DECOY4948,Inactive,2
DECOY5662,Inactive,2
DECOY6286,Inactive,2
DECOY4148,Inactive,2
DECOY6782,Inactive,2
DECOY3417,Inactive,2
DECOY3831,Inactive,2
DECOY803,Inactive,2
DECOY7526,Inactive,2
DECOY3933,Inactive,2
DECOY3794,Inactive,2
DECOY6726,Inactive,2
DECOY6980,Inactive,2
