mol_name,activity,potency
DECOY5726,Inactive,2
DECOY2808,Inactive,2
DECOY4306,Inactive,2
CHEMBL372795,Inactive,2
DECOY3235,Inactive,2
DECOY6437,Inactive,2
DECOY4386,Inactive,2
CHEMBL15511,Inactive,2
DECOY5453,Inactive,2
DECOY4136,Inactive,2
DECOY5004,Inactive,2
CHEMBL1168,Inactive,2
DECOY539,Inactive,2
DECOY243,Inactive,2
DECOY2022,Inactive,2
CHEMBL253376,Inactive,2
DECOY2023,Inactive,2
DECOY7217,Inactive,2
DECOY3781,Inactive,2
DECOY2661,Inactive,2
DECOY3658,Inactive,2
DECOY5374,Inactive,2
DECOY3747,Inactive,2
DECOY5757,Inactive,2
DECOY1389,Inactive,2
DECOY2973,Inactive,2
DECOY1231,Inactive,2
DECOY595,Inactive,2
DECOY5093,Inactive,2
DECOY6207,Inactive,2
DECOY2820,Inactive,2
CHEMBL4648290,Inactive,2
DECOY5153,Inactive,2
DECOY1942,Inactive,2
DECOY1361,Inactive,2
DECOY617,Inactive,2
DECOY5462,Inactive,2
DECOY629,Inactive,2
DECOY754,Inactive,2
DECOY7098,Inactive,2
CHEMBL1542,Inactive,2
DECOY4286,Inactive,2
DECOY1564,Inactive,2
DECOY1415,Inactive,2
DECOY4859,Inactive,2
DECOY1095,Inactive,2
DECOY20,Inactive,2
CHEMBL1479,Inactive,2
DECOY4288,Inactive,2
DECOY1572,Inactive,2
DECOY2763,Inactive,2
DECOY2201,Inactive,2
CHEMBL894,Inactive,2
DECOY7227,Inactive,2
DECOY5493,Inactive,2
DECOY4070,Inactive,2
DECOY4188,Inactive,2
DECOY4619,Inactive,2
DECOY4000,Inactive,2
DECOY7287,Inactive,2
DECOY5465,Inactive,2
DECOY3338,Inactive,2
DECOY5065,Inactive,2
DECOY2516,Inactive,2
DECOY5512,Inactive,2
DECOY3080,Inactive,2
DECOY4119,Inactive,2
DECOY3956,Inactive,2
DECOY2351,Inactive,2
DECOY3769,Inactive,2
DECOY2283,Inactive,2
CHEMBL24,Inactive,2
DECOY4643,Inactive,2
DECOY3646,Inactive,2
DECOY1806,Inactive,2
CHEMBL9,Inactive,2
DECOY5976,Inactive,2
DECOY1986,Inactive,2
DECOY5373,Inactive,2
DECOY6507,Inactive,2
DECOY4179,Inactive,2
CHEMBL1016,Inactive,2
DECOY5597,Inactive,2
DECOY3081,Inactive,2
DECOY7319,Inactive,2
DECOY4925,Inactive,2
DECOY6871,Inactive,2
DECOY969,Inactive,2
DECOY3492,Inactive,2
DECOY862,Inactive,2
DECOY3602,Inactive,2
DECOY4133,Inactive,2
DECOY5709,Inactive,2
DECOY5294,Inactive,2
DECOY2173,Inactive,2
DECOY5510,Inactive,2
DECOY5839,Inactive,2
DECOY4028,Inactive,2
DECOY5181,Inactive,2
DECOY321,Inactive,2
DECOY648,Inactive,2
DECOY2978,Inactive,2
DECOY273,Inactive,2
DECOY1366,Inactive,2
DECOY5198,Inactive,2
DECOY3178,Inactive,2
DECOY2084,Inactive,2
DECOY2372,Inactive,2
CHEMBL260510,Inactive,3.697
DECOY1311,Inactive,2
DECOY5948,Inactive,2
DECOY110,Inactive,2
CHEMBL428,Inactive,2
DECOY7125,Inactive,2
CHEMBL1073,Inactive,2
DECOY2216,Inactive,2
CHEMBL2221249,Inactive,2
DECOY406,Inactive,2
DECOY5306,Inactive,2
DECOY2274,Inactive,2
DECOY5370,Inactive,2
DECOY132,Inactive,2
DECOY2488,Inactive,2
DECOY1897,Inactive,2
DECOY5987,Inactive,2
DECOY3047,Inactive,2
DECOY4121,Inactive,2
CHEMBL9514,Inactive,2
CHEMBL541,Inactive,2
DECOY3626,Inactive,2
DECOY550,Inactive,2
DECOY6303,Inactive,2
DECOY3042,Inactive,2
DECOY2940,Inactive,2
DECOY1161,Inactive,2
DECOY554,Inactive,2
DECOY3902,Inactive,2
DECOY3240,Inactive,2
DECOY2126,Inactive,2
DECOY1884,Inactive,2
DECOY5611,Inactive,2
DECOY2505,Inactive,2
DECOY5076,Inactive,2
DECOY5157,Inactive,2
DECOY3938,Inactive,2
DECOY5429,Inactive,2
DECOY3108,Inactive,2
DECOY3952,Inactive,2
DECOY384,Inactive,2
DECOY522,Inactive,2
DECOY5615,Inactive,2
DECOY5700,Inactive,2
CHEMBL2105807,Inactive,2
CHEMBL416,Inactive,2
DECOY1752,Inactive,2
DECOY7265,Inactive,2
CHEMBL147231,Inactive,5.337
DECOY5966,Inactive,2
DECOY6994,Inactive,2
DECOY4233,Inactive,2
DECOY6876,Inactive,2
DECOY466,Inactive,2
DECOY1078,Inactive,2
DECOY3804,Inactive,2
CHEMBL13209,Inactive,2
DECOY5731,Inactive,2
DECOY5351,Inactive,2
CHEMBL49080,Inactive,2
DECOY4805,Inactive,2
DECOY4316,Inactive,2
DECOY2425,Inactive,2
DECOY157,Inactive,2
CHEMBL139,Inactive,2
DECOY5467,Inactive,2
DECOY6265,Inactive,2
DECOY5386,Inactive,2
DECOY525,Inactive,2
DECOY102,Inactive,2
DECOY3978,Inactive,2
DECOY4699,Inactive,2
CHEMBL599,Inactive,2
DECOY2111,Inactive,2
DECOY3095,Inactive,2
DECOY2523,Inactive,2
DECOY966,Inactive,2
DECOY3077,Inactive,2
DECOY2396,Inactive,2
DECOY6727,Inactive,2
DECOY1807,Inactive,2
DECOY3901,Inactive,2
DECOY50,Inactive,2
DECOY2417,Inactive,2
DECOY2966,Inactive,2
DECOY2922,Inactive,2
DECOY2410,Inactive,2
DECOY3596,Inactive,2
DECOY5846,Inactive,2
DECOY3584,Inactive,2
DECOY6383,Inactive,2
DECOY329,Inactive,2
CHEMBL900,Inactive,2
DECOY17,Inactive,2
DECOY7066,Inactive,2
DECOY6021,Inactive,2
DECOY7033,Inactive,2
DECOY1395,Inactive,2
DECOY3007,Inactive,2
DECOY1028,Inactive,2
DECOY2579,Inactive,2
DECOY159,Inactive,2
DECOY5870,Inactive,2
CHEMBL388590,Inactive,2
DECOY4374,Inactive,2
DECOY6671,Inactive,2
DECOY6752,Inactive,2
DECOY5988,Inactive,2
DECOY7339,Inactive,2
DECOY2332,Inactive,2
DECOY1664,Inactive,2
DECOY1951,Inactive,2
DECOY3575,Inactive,2
DECOY6952,Inactive,2
DECOY5675,Inactive,2
DECOY6234,Inactive,2
DECOY1808,Inactive,2
DECOY4376,Inactive,2
DECOY5290,Inactive,2
DECOY7204,Inactive,2
DECOY5588,Inactive,2
DECOY7385,Inactive,2
DECOY5885,Inactive,2
DECOY5933,Inactive,2
DECOY7312,Inactive,2
DECOY3606,Inactive,2
DECOY995,Inactive,2
DECOY6929,Inactive,2
DECOY478,Inactive,2
DECOY6541,Inactive,2
DECOY2539,Inactive,2
CHEMBL94,Inactive,2
DECOY4291,Inactive,2
DECOY4731,Inactive,2
DECOY2070,Inactive,2
DECOY973,Inactive,2
DECOY4980,Inactive,2
DECOY1784,Inactive,2
DECOY1081,Inactive,2
CHEMBL1630578,Inactive,2
CHEMBL19224,Inactive,2
DECOY5540,Inactive,2
DECOY750,Inactive,2
DECOY2543,Inactive,2
DECOY5428,Inactive,2
DECOY2750,Inactive,2
DECOY1745,Inactive,2
DECOY3682,Inactive,2
DECOY666,Inactive,2
DECOY2814,Inactive,2
DECOY811,Inactive,2
DECOY6593,Inactive,2
DECOY890,Inactive,2
DECOY5732,Inactive,2
CHEMBL227934,Inactive,2
DECOY3299,Inactive,2
DECOY5347,Inactive,2
DECOY4697,Inactive,2
DECOY6886,Inactive,2
DECOY1962,Inactive,2
DECOY5963,Inactive,2
DECOY3382,Inactive,2
DECOY3181,Inactive,2
DECOY1939,Inactive,2
DECOY3471,Inactive,2
DECOY337,Inactive,2
DECOY5116,Inactive,2
DECOY6284,Inactive,2
DECOY6489,Inactive,2
DECOY5955,Inactive,2
DECOY1805,Inactive,2
DECOY4606,Inactive,2
CHEMBL1481,Inactive,2
CHEMBL595,Inactive,2
DECOY6125,Inactive,2
DECOY431,Inactive,2
DECOY4229,Inactive,2
DECOY3171,Inactive,2
DECOY4508,Inactive,2
DECOY5002,Inactive,2
DECOY2185,Inactive,2
DECOY4264,Inactive,2
CHEMBL569,Inactive,2
DECOY4090,Inactive,2
DECOY6156,Inactive,2
DECOY2563,Inactive,2
DECOY692,Inactive,2
DECOY1760,Inactive,2
DECOY432,Inactive,2
DECOY4613,Inactive,2
DECOY4220,Inactive,2
DECOY1729,Inactive,2
DECOY2092,Inactive,2
CHEMBL1517,Inactive,2
DECOY3166,Inactive,2
DECOY1832,Inactive,2
DECOY3534,Inactive,2
DECOY2083,Inactive,2
DECOY2134,Inactive,2
DECOY3982,Inactive,2
DECOY5836,Inactive,2
CHEMBL1456,Inactive,2
CHEMBL323344,Inactive,2
CHEMBL338790,Inactive,2
DECOY3192,Inactive,2
DECOY1359,Inactive,2
DECOY4278,Inactive,2
DECOY6438,Inactive,2
DECOY5033,Inactive,2
DECOY3558,Inactive,2
DECOY4863,Inactive,2
DECOY4248,Inactive,2
DECOY4714,Inactive,2
DECOY1284,Inactive,2
DECOY6775,Inactive,2
DECOY7000,Inactive,2
DECOY115,Inactive,2
DECOY4447,Inactive,2
DECOY5024,Inactive,2
DECOY2241,Inactive,2
DECOY7389,Inactive,2
DECOY6142,Inactive,2
DECOY717,Inactive,2
DECOY2694,Inactive,2
DECOY5283,Inactive,2
CHEMBL1196,Inactive,2
DECOY6786,Inactive,2
DECOY5883,Inactive,2
DECOY5054,Inactive,2
DECOY2378,Inactive,2
DECOY3869,Inactive,2
DECOY2350,Inactive,2
CHEMBL1630579,Inactive,2
DECOY2639,Inactive,2
DECOY978,Inactive,2
DECOY1946,Inactive,2
DECOY3442,Inactive,2
DECOY449,Inactive,2
CHEMBL93645,Inactive,2
DECOY3111,Inactive,2
DECOY3620,Inactive,2
DECOY4068,Inactive,2
DECOY2684,Inactive,2
DECOY1202,Inactive,2
DECOY3100,Inactive,2
DECOY5550,Inactive,2
DECOY5826,Inactive,2
DECOY6201,Inactive,2
DECOY6717,Inactive,2
DECOY3073,Inactive,2
DECOY5549,Inactive,2
DECOY3705,Inactive,2
DECOY5753,Inactive,2
DECOY2921,Inactive,2
DECOY6081,Inactive,2
CHEMBL715,Inactive,2
DECOY4283,Inactive,2
DECOY6921,Inactive,2
DECOY5563,Inactive,2
DECOY5647,Inactive,2
DECOY1598,Inactive,2
DECOY3389,Inactive,2
DECOY283,Inactive,2
DECOY3203,Inactive,2
DECOY631,Inactive,2
DECOY4750,Inactive,2
DECOY6588,Inactive,2
DECOY3552,Inactive,2
DECOY58,Inactive,2
DECOY2260,Inactive,2
DECOY2281,Inactive,2
DECOY1233,Inactive,2
DECOY1727,Inactive,2
DECOY3328,Inactive,2
CHEMBL160,Inactive,2
DECOY368,Inactive,2
CHEMBL469,Inactive,2
CHEMBL334255,Inactive,2
DECOY1958,Inactive,2
DECOY5934,Inactive,2
CHEMBL511,Inactive,2
DECOY665,Inactive,2
DECOY3388,Inactive,2
DECOY5750,Inactive,2
DECOY3752,Inactive,2
DECOY6825,Inactive,2
DECOY6806,Inactive,2
DECOY6980,Inactive,2
DECOY486,Inactive,2
DECOY5832,Inactive,2
DECOY2145,Inactive,2
CHEMBL110691,Inactive,2
CHEMBL3344536,Inactive,2
CHEMBL34431,Inactive,2
DECOY2390,Inactive,2
DECOY1248,Inactive,2
DECOY6310,Inactive,2
CHEMBL1071,Inactive,2
DECOY3275,Inactive,2
DECOY448,Inactive,2
DECOY328,Inactive,2
DECOY5035,Inactive,2
DECOY2031,Inactive,2
DECOY1892,Inactive,2
DECOY1092,Inactive,2
DECOY4988,Inactive,2
DECOY5780,Inactive,2
DECOY2341,Inactive,2
DECOY5217,Inactive,2
CHEMBL585,Inactive,2
DECOY1500,Inactive,2
DECOY4763,Inactive,2
CHEMBL1566,Inactive,2
DECOY1358,Inactive,2
DECOY5232,Inactive,2
DECOY6607,Inactive,2
DECOY3654,Inactive,2
DECOY2901,Inactive,2
CHEMBL583,Inactive,2
DECOY3929,Inactive,2
DECOY3635,Inactive,2
CHEMBL1231,Inactive,2
DECOY118,Inactive,2
CHEMBL127,Inactive,2
CHEMBL562,Inactive,2
DECOY4647,Inactive,2
DECOY544,Inactive,2
DECOY3915,Inactive,2
DECOY757,Inactive,2
CHEMBL1261,Inactive,2
DECOY1125,Inactive,2
DECOY2513,Inactive,2
DECOY4559,Inactive,2
DECOY6363,Inactive,2
DECOY105,Inactive,2
CHEMBL433257,Inactive,2
CHEMBL252556,Inactive,2
DECOY3228,Inactive,2
DECOY3115,Inactive,2
DECOY5810,Inactive,2
DECOY5931,Inactive,2
CHEMBL1395,Inactive,2
DECOY4873,Inactive,2
DECOY3461,Inactive,2
DECOY5210,Inactive,2
DECOY4461,Inactive,2
CHEMBL1201203,Inactive,2
DECOY7372,Inactive,2
DECOY6449,Inactive,2
DECOY3046,Inactive,2
DECOY1170,Inactive,2
DECOY1909,Inactive,2
CHEMBL1430,Inactive,2
DECOY5258,Inactive,2
DECOY165,Inactive,2
DECOY5460,Inactive,2
DECOY5499,Inactive,2
DECOY3446,Inactive,2
DECOY6084,Inactive,2
DECOY1443,Inactive,2
CHEMBL614,Inactive,2
DECOY1510,Inactive,2
DECOY734,Inactive,2
DECOY6896,Inactive,2
DECOY2013,Inactive,2
DECOY1856,Inactive,2
DECOY2044,Inactive,2
DECOY7277,Inactive,2
DECOY3958,Inactive,2
DECOY2774,Inactive,2
DECOY6807,Inactive,2
DECOY2997,Inactive,2
DECOY2342,Inactive,2
DECOY5623,Inactive,2
DECOY1255,Inactive,2
DECOY4667,Inactive,2
DECOY7153,Inactive,2
DECOY5,Inactive,2
DECOY7091,Inactive,2
DECOY305,Inactive,2
CHEMBL479,Inactive,2
DECOY3438,Inactive,2
CHEMBL588119,Inactive,2
DECOY6004,Inactive,2
DECOY1545,Inactive,2
DECOY3767,Inactive,2
DECOY4608,Inactive,2
DECOY2771,Inactive,2
DECOY4157,Inactive,2
DECOY4651,Inactive,2
CHEMBL36715,Inactive,2
DECOY2388,Inactive,2
DECOY4599,Inactive,2
DECOY2929,Inactive,2
CHEMBL1483,Inactive,2
CHEMBL1165012,Inactive,2
DECOY4006,Inactive,2
DECOY44,Inactive,2
DECOY4367,Inactive,2
DECOY5023,Inactive,2
DECOY6059,Inactive,2
DECOY3330,Inactive,2
DECOY4695,Inactive,2
DECOY3531,Inactive,2
DECOY4736,Inactive,2
DECOY1177,Inactive,2
DECOY1452,Inactive,2
DECOY1932,Inactive,2
CHEMBL516,Inactive,2
CHEMBL121,Inactive,2
DECOY5356,Inactive,2
CHEMBL3986260,Inactive,3.412
DECOY6981,Inactive,2
DECOY2718,Inactive,2
DECOY6526,Inactive,2
DECOY5684,Inactive,2
DECOY3964,Inactive,2
DECOY4888,Inactive,2
DECOY1738,Inactive,2
DECOY1293,Inactive,2
CHEMBL108,Inactive,2
DECOY4296,Inactive,2
DECOY5528,Inactive,2
DECOY1162,Inactive,2
DECOY7152,Inactive,2
DECOY5001,Inactive,2
DECOY3922,Inactive,2
DECOY616,Inactive,2
DECOY3503,Inactive,2
DECOY5191,Inactive,2
DECOY3927,Inactive,2
DECOY2148,Inactive,2
DECOY2324,Inactive,2
DECOY945,Inactive,2
DECOY868,Inactive,2
DECOY6977,Inactive,2
DECOY5137,Inactive,2
DECOY6279,Inactive,2
DECOY3776,Inactive,2
DECOY1130,Inactive,2
CHEMBL19299,Inactive,2
DECOY3740,Inactive,2
DECOY6745,Inactive,2
DECOY988,Inactive,2
DECOY4282,Inactive,2
DECOY1434,Inactive,2
DECOY5604,Inactive,2
DECOY3859,Inactive,2
DECOY5824,Inactive,2
DECOY7323,Inactive,2
CHEMBL195437,Inactive,2
DECOY2367,Inactive,2
DECOY4165,Inactive,2
DECOY1134,Inactive,2
DECOY6332,Inactive,2
DECOY2723,Inactive,2
DECOY1656,Inactive,2
DECOY7044,Inactive,2
DECOY2567,Inactive,2
DECOY5343,Inactive,2
DECOY3545,Inactive,2
DECOY5653,Inactive,2
DECOY1537,Inactive,2
DECOY6011,Inactive,2
DECOY6744,Inactive,2
DECOY1580,Inactive,2
DECOY7137,Inactive,2
DECOY3825,Inactive,2
DECOY559,Inactive,2
DECOY3268,Inactive,2
CHEMBL154111,Inactive,2
DECOY6476,Inactive,2
DECOY2796,Inactive,2
DECOY3704,Inactive,2
DECOY7233,Inactive,2
DECOY5388,Inactive,2
DECOY6236,Inactive,2
DECOY2118,Inactive,2
DECOY2544,Inactive,2
DECOY2720,Inactive,2
CHEMBL625,Inactive,2
DECOY6443,Inactive,2
DECOY1935,Inactive,2
DECOY4774,Inactive,2
DECOY4458,Inactive,2
DECOY6953,Inactive,2
DECOY497,Inactive,2
DECOY1918,Inactive,2
DECOY4050,Inactive,2
DECOY2374,Inactive,2
DECOY1824,Inactive,2
CHEMBL690,Inactive,2
CHEMBL866,Inactive,2
DECOY5802,Inactive,2
DECOY4141,Inactive,2
DECOY4482,Inactive,2
DECOY893,Inactive,2
DECOY6789,Inactive,2
DECOY7097,Inactive,2
DECOY479,Inactive,2
DECOY7039,Inactive,2
DECOY3766,Inactive,2
DECOY2974,Inactive,2
DECOY6773,Inactive,2
DECOY5010,Inactive,2
DECOY5617,Inactive,2
DECOY237,Inactive,2
DECOY6287,Inactive,2
DECOY1143,Inactive,2
DECOY655,Inactive,2
CHEMBL417,Inactive,2
DECOY1023,Inactive,2
DECOY3895,Inactive,2
DECOY5912,Inactive,2
DECOY1275,Inactive,2
DECOY5174,Inactive,2
DECOY4617,Inactive,2
DECOY1586,Inactive,2
DECOY4892,Inactive,2
CHEMBL559147,Inactive,2
CHEMBL10,Inactive,2
DECOY2068,Inactive,2
DECOY1499,Inactive,2
CHEMBL1428,Inactive,2
DECOY490,Inactive,2
DECOY4217,Inactive,2
DECOY3194,Inactive,2
DECOY1649,Inactive,2
DECOY3511,Inactive,2
CHEMBL534,Inactive,2
DECOY6828,Inactive,2
CHEMBL95,Inactive,2
DECOY2399,Inactive,2
DECOY2445,Inactive,2
DECOY5701,Inactive,2
DECOY2928,Inactive,2
DECOY5061,Inactive,2
DECOY5855,Inactive,2
DECOY1122,Inactive,2
DECOY7055,Inactive,2
CHEMBL472,Inactive,2
CHEMBL1539,Inactive,2
DECOY941,Inactive,2
DECOY6074,Inactive,2
DECOY6692,Inactive,2
DECOY2032,Inactive,2
DECOY1990,Inactive,2
DECOY3605,Inactive,2
DECOY2311,Inactive,2
DECOY210,Inactive,2
DECOY6124,Inactive,2
DECOY7400,Inactive,2
DECOY5767,Inactive,2
DECOY2675,Inactive,2
DECOY1777,Inactive,2
DECOY1627,Inactive,2
DECOY7035,Inactive,2
CHEMBL1535,Inactive,2
DECOY6205,Inactive,2
DECOY5529,Inactive,2
DECOY4334,Inactive,2
DECOY1549,Inactive,2
CHEMBL1384,Inactive,2
DECOY7295,Inactive,2
DECOY202,Inactive,2
DECOY3778,Inactive,2
DECOY331,Inactive,2
DECOY2095,Inactive,2
DECOY5483,Inactive,2
DECOY2439,Inactive,2
DECOY1722,Inactive,2
DECOY3252,Inactive,2
DECOY7142,Inactive,2
DECOY4037,Inactive,2
DECOY714,Inactive,2
DECOY4716,Inactive,2
DECOY999,Inactive,2
DECOY4929,Inactive,2
DECOY3709,Inactive,2
DECOY602,Inactive,2
DECOY4996,Inactive,2
CHEMBL267744,Inactive,2
DECOY6367,Inactive,2
DECOY4216,Inactive,2
DECOY974,Inactive,2
CHEMBL164290,Inactive,2
DECOY4865,Inactive,2
DECOY5787,Inactive,2
DECOY1133,Inactive,2
DECOY254,Inactive,2
DECOY1176,Inactive,2
DECOY4495,Inactive,2
CHEMBL1235242,Inactive,2
CHEMBL471,Inactive,2
DECOY1711,Inactive,2
DECOY458,Inactive,2
DECOY3278,Inactive,2
DECOY546,Inactive,2
CHEMBL1504,Inactive,2
DECOY2282,Inactive,2
CHEMBL1201012,Inactive,2
DECOY1011,Inactive,2
DECOY5919,Inactive,2
DECOY3222,Inactive,2
DECOY5995,Inactive,2
CHEMBL1200391,Inactive,2
DECOY1234,Inactive,2
DECOY767,Inactive,2
DECOY56,Inactive,2
DECOY5815,Inactive,2
DECOY4490,Inactive,2
DECOY396,Inactive,2
DECOY1816,Inactive,2
DECOY4325,Inactive,2
DECOY3494,Inactive,2
DECOY3845,Inactive,2
DECOY7243,Inactive,2
DECOY930,Inactive,2
DECOY2182,Inactive,2
DECOY4650,Inactive,2
DECOY4812,Inactive,2
DECOY3935,Inactive,2
DECOY1098,Inactive,2
CHEMBL486985,Inactive,4.52
DECOY1240,Inactive,2
DECOY6258,Inactive,2
DECOY1198,Inactive,2
DECOY6452,Inactive,2
DECOY6864,Inactive,2
DECOY1712,Inactive,2
DECOY6267,Inactive,2
DECOY422,Inactive,2
DECOY5049,Inactive,2
CHEMBL1454946,Inactive,2
DECOY7325,Inactive,2
CHEMBL1385840,Inactive,2
DECOY849,Inactive,2
CHEMBL30,Inactive,2
DECOY872,Inactive,2
DECOY302,Inactive,2
DECOY2617,Inactive,2
DECOY1969,Inactive,2
DECOY4272,Inactive,2
DECOY2001,Inactive,2
DECOY1407,Inactive,2
DECOY2211,Inactive,2
CHEMBL149702,Inactive,5.77
DECOY2151,Inactive,2
DECOY6578,Inactive,2
DECOY5607,Inactive,2
DECOY928,Inactive,2
DECOY1399,Inactive,2
DECOY4108,Inactive,2
DECOY6606,Inactive,2
CHEMBL959,Inactive,2
DECOY5880,Inactive,2
DECOY6689,Inactive,2
DECOY2110,Inactive,2
DECOY1700,Inactive,2
DECOY2464,Inactive,2
DECOY3066,Inactive,2
DECOY4236,Inactive,2
DECOY6029,Inactive,2
DECOY3409,Inactive,2
DECOY1793,Inactive,2
DECOY435,Inactive,2
DECOY5018,Inactive,2
CHEMBL12,Inactive,2
DECOY1815,Inactive,2
CHEMBL105,Inactive,2
DECOY2353,Inactive,2
DECOY6940,Inactive,2
DECOY645,Inactive,2
DECOY472,Inactive,2
DECOY2994,Inactive,2
DECOY4645,Inactive,2
DECOY2951,Inactive,2
DECOY3808,Inactive,2
DECOY7145,Inactive,2
CHEMBL660,Inactive,2
DECOY2645,Inactive,2
DECOY3582,Inactive,2
CHEMBL252557,Inactive,2
DECOY3724,Inactive,2
DECOY6915,Inactive,2
DECOY4450,Inactive,2
DECOY3510,Inactive,2
DECOY2883,Inactive,2
DECOY2160,Inactive,2
DECOY2988,Inactive,2
CHEMBL459,Inactive,2
DECOY4422,Inactive,2
DECOY6089,Inactive,2
DECOY2451,Inactive,2
DECOY5722,Inactive,2
DECOY3319,Inactive,2
DECOY3121,Inactive,2
DECOY5437,Inactive,2
DECOY4219,Inactive,2
DECOY193,Inactive,2
DECOY5564,Inactive,2
DECOY1630,Inactive,2
DECOY6063,Inactive,2
DECOY7309,Inactive,2
DECOY3109,Inactive,2
DECOY2011,Inactive,2
DECOY7298,Inactive,2
DECOY5178,Inactive,2
CHEMBL1163146,Inactive,5.07
DECOY1663,Inactive,2
CHEMBL1237,Inactive,2
DECOY3308,Inactive,2
CHEMBL184618,Inactive,2
DECOY5736,Inactive,2
DECOY2783,Inactive,2
DECOY4958,Inactive,2
DECOY1953,Inactive,2
DECOY825,Inactive,2
DECOY4079,Inactive,2
DECOY2860,Inactive,2
CHEMBL234926,Inactive,2
DECOY5827,Inactive,2
CHEMBL558,Inactive,2
DECOY3318,Inactive,2
DECOY1113,Inactive,2
CHEMBL409841,Inactive,4.349
DECOY4499,Inactive,2
CHEMBL635,Inactive,2
CHEMBL101168,Inactive,2
DECOY3487,Inactive,2
DECOY1396,Inactive,2
DECOY4261,Inactive,2
DECOY2766,Inactive,2
DECOY1917,Inactive,2
DECOY5362,Inactive,2
DECOY7330,Inactive,2
DECOY4311,Inactive,2
DECOY3475,Inactive,2
DECOY1204,Inactive,2
DECOY147,Inactive,2
DECOY2749,Inactive,2
DECOY926,Inactive,2
DECOY4592,Inactive,2
DECOY3571,Inactive,2
DECOY970,Inactive,2
DECOY7364,Inactive,2
DECOY7040,Inactive,2
CHEMBL122,Inactive,2
DECOY742,Inactive,2
DECOY5357,Inactive,2
DECOY6527,Inactive,2
DECOY5297,Inactive,2
DECOY1192,Inactive,2
DECOY1065,Inactive,2
DECOY3071,Inactive,2
DECOY3425,Inactive,2
CHEMBL564201,Inactive,2
DECOY3908,Inactive,2
DECOY4337,Inactive,2
DECOY4151,Inactive,2
DECOY4889,Inactive,2
DECOY751,Inactive,2
DECOY1401,Inactive,2
DECOY4786,Inactive,2
DECOY82,Inactive,2
DECOY2300,Inactive,2
DECOY3829,Inactive,2
DECOY424,Inactive,2
DECOY6804,Inactive,2
DECOY625,Inactive,2
DECOY3643,Inactive,2
DECOY4725,Inactive,2
DECOY3486,Inactive,2
DECOY5042,Inactive,2
DECOY4752,Inactive,2
DECOY6562,Inactive,2
CHEMBL395110,Inactive,2
DECOY6947,Inactive,2
DECOY4564,Inactive,2
DECOY4565,Inactive,2
DECOY4663,Inactive,2
DECOY1675,Inactive,2
DECOY4182,Inactive,2
DECOY5761,Inactive,2
DECOY6083,Inactive,2
CHEMBL1200709,Inactive,2
DECOY7349,Inactive,2
DECOY3130,Inactive,2
DECOY3294,Inactive,2
DECOY2508,Inactive,2
DECOY1867,Inactive,2
DECOY5376,Inactive,2
CHEMBL1400945,Inactive,2
DECOY1959,Inactive,2
DECOY6616,Inactive,2
DECOY919,Inactive,2
DECOY582,Inactive,2
DECOY1449,Inactive,2
DECOY1926,Inactive,2
DECOY5425,Inactive,2
CHEMBL426123,Inactive,2
DECOY3916,Inactive,2
DECOY473,Inactive,2
DECOY2577,Inactive,2
DECOY3404,Inactive,2
DECOY3642,Inactive,2
DECOY4478,Inactive,2
DECOY3983,Inactive,2
DECOY1245,Inactive,2
DECOY1505,Inactive,2
DECOY1305,Inactive,2
CHEMBL1433,Inactive,2
DECOY6893,Inactive,2
DECOY1042,Inactive,2
DECOY6225,Inactive,2
DECOY5758,Inactive,2
DECOY1797,Inactive,2
DECOY723,Inactive,2
DECOY6154,Inactive,2
DECOY6697,Inactive,2
DECOY1540,Inactive,2
DECOY2511,Inactive,2
DECOY1420,Inactive,2
DECOY2177,Inactive,2
DECOY2913,Inactive,2
DECOY2938,Inactive,2
DECOY3459,Inactive,2
DECOY5177,Inactive,2
DECOY5047,Inactive,2
DECOY689,Inactive,2
DECOY1068,Inactive,2
DECOY7126,Inactive,2
CHEMBL116,Inactive,2
DECOY1052,Inactive,2
DECOY722,Inactive,2
DECOY6641,Inactive,2
DECOY6028,Inactive,2
DECOY3518,Inactive,2
DECOY828,Inactive,2
DECOY4333,Inactive,2
DECOY3002,Inactive,2
DECOY2172,Inactive,2
DECOY5390,Inactive,2
DECOY4801,Inactive,2
DECOY1470,Inactive,2
CHEMBL482804,Inactive,5.301
DECOY4944,Inactive,2
DECOY6687,Inactive,2
DECOY1082,Inactive,2
DECOY7361,Inactive,2
DECOY7026,Inactive,2
DECOY2908,Inactive,2
DECOY4081,Inactive,2
DECOY6131,Inactive,2
DECOY5865,Inactive,2
DECOY4200,Inactive,2
DECOY5676,Inactive,2
DECOY1186,Inactive,2
DECOY1569,Inactive,2
DECOY5627,Inactive,2
DECOY6138,Inactive,2
DECOY5962,Inactive,2
DECOY810,Inactive,2
CHEMBL177,Inactive,2
DECOY2512,Inactive,2
DECOY6448,Inactive,2
DECOY606,Inactive,2
DECOY976,Inactive,2
DECOY1226,Inactive,2
DECOY2840,Inactive,2
DECOY2168,Inactive,2
CHEMBL277474,Inactive,2
DECOY4975,Inactive,2
DECOY6568,Inactive,2
DECOY2884,Inactive,2
DECOY1995,Inactive,2
DECOY38,Inactive,2
DECOY4593,Inactive,2
DECOY6423,Inactive,2
DECOY7240,Inactive,2
DECOY1502,Inactive,2
DECOY6776,Inactive,2
